time_ms,raw_angle,angle_deg,servo_us,phase,i2c_valid,valid,glitch,status,unwrapped_deg,phase_displacement_deg
89032,2956,259.8047,2000,LEFT_2000_US,1,1,0,48,-2448.4570,-2448.4570
89072,2945,258.8379,2000,LEFT_2000_US,1,1,0,48,-2449.4238,-2449.4238
89112,-1,-1.0000,2000,LEFT_2000_US,0,0,0,0,-2449.4238,-2449.4238
89152,2935,257.9590,2000,LEFT_2000_US,1,1,0,48,-2450.3027,-2450.3027
89192,2914,256.1133,2000,LEFT_2000_US,1,1,0,48,-2452.1484,-2452.1484
89232,2913,256.0254,2000,LEFT_2000_US,1,1,0,48,-2452.2363,-2452.2363
89272,2901,254.9707,2000,LEFT_2000_US,1,1,0,48,-2453.2910,-2453.2910
89312,2895,254.4434,2000,LEFT_2000_US,1,1,0,48,-2453.8184,-2453.8184
89352,2866,251.8945,2000,LEFT_2000_US,1,1,0,48,-2456.3672,-2456.3672
89392,2866,251.8945,2000,LEFT_2000_US,1,1,0,48,-2456.3672,-2456.3672
89432,2846,250.1367,2000,LEFT_2000_US,1,1,0,48,-2458.1250,-2458.1250
89472,3071,269.9121,2000,LEFT_2000_US,1,0,1,48,-2458.1250,-2458.1250
89512,2840,249.6094,2000,LEFT_2000_US,1,1,0,48,-2458.6523,-2458.6523
89552,2809,246.8848,2000,LEFT_2000_US,1,1,0,48,-2461.3770,-2461.3770
89592,2818,247.6758,2000,LEFT_2000_US,1,1,0,48,-2460.5859,-2460.5859
89632,2808,246.7969,2000,LEFT_2000_US,1,1,0,48,-2461.4648,-2461.4648
89672,2777,244.0723,2000,LEFT_2000_US,1,1,0,48,-2464.1895,-2464.1895
89712,2788,245.0391,2000,LEFT_2000_US,1,1,0,48,-2463.2227,-2463.2227
89752,2760,242.5781,2000,LEFT_2000_US,1,1,0,48,-2465.6836,-2465.6836
89792,2763,242.8418,2000,LEFT_2000_US,1,1,0,48,-2465.4199,-2465.4199
89832,2733,240.2051,2000,LEFT_2000_US,1,1,0,48,-2468.0566,-2468.0566
89872,2740,240.8203,2000,LEFT_2000_US,1,1,0,48,-2467.4414,-2467.4414
89912,2711,238.2715,2000,LEFT_2000_US,1,1,0,48,-2469.9902,-2469.9902
89952,2709,238.0957,2000,LEFT_2000_US,1,1,0,48,-2470.1660,-2470.1660
89992,2705,237.7441,2000,LEFT_2000_US,1,1,0,48,-2470.5176,-2470.5176
90032,2698,237.1289,2000,LEFT_2000_US,1,1,0,48,-2471.1328,-2471.1328
90072,2688,236.2500,2000,LEFT_2000_US,1,1,0,48,-2472.0117,-2472.0117
90112,2659,233.7012,2000,LEFT_2000_US,1,1,0,48,-2474.5605,-2474.5605
90152,2650,232.9102,2000,LEFT_2000_US,1,1,0,48,-2475.3516,-2475.3516
90192,2641,232.1191,2000,LEFT_2000_US,1,1,0,48,-2476.1426,-2476.1426
90232,2622,230.4492,2000,LEFT_2000_US,1,1,0,48,-2477.8125,-2477.8125
90272,2612,229.5703,2000,LEFT_2000_US,1,1,0,48,-2478.6914,-2478.6914
90312,2619,230.1855,2000,LEFT_2000_US,1,1,0,48,-2478.0762,-2478.0762
90352,2593,227.9004,2000,LEFT_2000_US,1,1,0,48,-2480.3613,-2480.3613
90392,2581,226.8457,2000,LEFT_2000_US,1,1,0,48,-2481.4160,-2481.4160
90432,2581,226.8457,2000,LEFT_2000_US,1,1,0,48,-2481.4160,-2481.4160
90472,2558,224.8242,2000,LEFT_2000_US,1,1,0,48,-2483.4375,-2483.4375
90512,2560,225.0000,2000,LEFT_2000_US,1,1,0,48,-2483.2617,-2483.2617
90552,2531,222.4512,2000,LEFT_2000_US,1,1,0,48,-2485.8105,-2485.8105
90592,2535,222.8027,2000,LEFT_2000_US,1,1,0,48,-2485.4590,-2485.4590
90632,2516,221.1328,2000,LEFT_2000_US,1,1,0,48,-2487.1289,-2487.1289
90672,2509,220.5176,2000,LEFT_2000_US,1,1,0,48,-2487.7441,-2487.7441
90712,2498,219.5508,2000,LEFT_2000_US,1,1,0,48,-2488.7109,-2488.7109
90752,2478,217.7930,2000,LEFT_2000_US,1,1,0,48,-2490.4688,-2490.4688
90792,2479,217.8809,2000,LEFT_2000_US,1,1,0,48,-2490.3809,-2490.3809
90832,2459,216.1230,2000,LEFT_2000_US,1,1,0,48,-2492.1387,-2492.1387
90872,2444,214.8047,2000,LEFT_2000_US,1,1,0,48,-2493.4570,-2493.4570
90912,-1,-1.0000,2000,LEFT_2000_US,0,0,0,0,-2493.4570,-2493.4570
90952,2423,212.9590,2000,LEFT_2000_US,1,1,0,48,-2495.3027,-2495.3027
90992,2413,212.0801,2000,LEFT_2000_US,1,1,0,48,-2496.1816,-2496.1816
91032,2399,210.8496,2000,LEFT_2000_US,1,1,0,48,-2497.4121,-2497.4121
91072,2397,210.6738,2000,LEFT_2000_US,1,1,0,48,-2497.5879,-2497.5879
91112,2384,209.5312,2000,LEFT_2000_US,1,1,0,48,-2498.7305,-2498.7305
91152,2373,208.5645,2000,LEFT_2000_US,1,1,0,48,-2499.6973,-2499.6973
91192,2351,206.6309,2000,LEFT_2000_US,1,1,0,48,-2501.6309,-2501.6309
91232,2352,206.7188,2000,LEFT_2000_US,1,1,0,48,-2501.5430,-2501.5430
91272,2367,208.0371,2000,LEFT_2000_US,1,1,0,48,-2500.2246,-2500.2246
91312,2321,203.9941,2000,LEFT_2000_US,1,1,0,48,-2504.2676,-2504.2676
91352,2304,202.5000,2000,LEFT_2000_US,1,1,0,48,-2505.7617,-2505.7617
91392,2299,202.0605,2000,LEFT_2000_US,1,1,0,48,-2506.2012,-2506.2012
91432,2282,200.5664,2000,LEFT_2000_US,1,1,0,48,-2507.6953,-2507.6953
91472,2271,199.5996,2000,LEFT_2000_US,1,1,0,48,-2508.6621,-2508.6621
91512,2264,198.9844,2000,LEFT_2000_US,1,1,0,48,-2509.2773,-2509.2773
91552,2248,197.5781,2000,LEFT_2000_US,1,1,0,48,-2510.6836,-2510.6836
91592,2236,196.5234,2000,LEFT_2000_US,1,1,0,48,-2511.7383,-2511.7383
91632,2230,195.9961,2000,LEFT_2000_US,1,1,0,48,-2512.2656,-2512.2656
91672,2214,194.5898,2000,LEFT_2000_US,1,1,0,48,-2513.6719,-2513.6719
91712,-1,-1.0000,2000,LEFT_2000_US,0,0,0,0,-2513.6719,-2513.6719
91752,2198,193.1836,2000,LEFT_2000_US,1,1,0,48,-2515.0781,-2515.0781
91792,2187,192.2168,2000,LEFT_2000_US,1,1,0,48,-2516.0449,-2516.0449
91832,2166,190.3711,2000,LEFT_2000_US,1,1,0,48,-2517.8906,-2517.8906
91872,2158,189.6680,2000,LEFT_2000_US,1,1,0,48,-2518.5938,-2518.5938
91912,2147,188.7012,2000,LEFT_2000_US,1,1,0,48,-2519.5605,-2519.5605
91952,2131,187.2949,2000,LEFT_2000_US,1,1,0,48,-2520.9668,-2520.9668
91992,2123,186.5918,2000,LEFT_2000_US,1,1,0,48,-2521.6699,-2521.6699
92032,2112,185.6250,2000,LEFT_2000_US,1,1,0,48,-2522.6367,-2522.6367
92072,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
92112,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
92152,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
92192,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
92235,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
92272,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
92312,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
92352,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
92392,2099,184.4824,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.7793,-2523.7793
92432,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
92472,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
92512,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
92552,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
92592,2096,184.2188,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.0430,-2524.0430
92632,2096,184.2188,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.0430,-2524.0430
92672,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
92712,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
92752,2099,184.4824,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.7793,-2523.7793
92792,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
92832,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
92872,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
92912,2099,184.4824,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.7793,-2523.7793
92952,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
92992,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
93032,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
93072,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
93112,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
93152,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
93192,2106,185.0977,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.1641,-2523.1641
93232,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
93272,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
93312,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
93352,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
93392,2096,184.2188,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.0430,-2524.0430
93432,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
93472,2094,184.0430,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.2188,-2524.2188
93512,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
93552,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
93592,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
93632,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
93672,2099,184.4824,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.7793,-2523.7793
93712,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
93752,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
93792,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
93832,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
93872,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
93912,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
93952,2099,184.4824,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.7793,-2523.7793
93992,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
94032,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
94072,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
94112,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
94152,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
94192,2098,184.3945,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.8672,-2523.8672
94232,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94272,2106,185.0977,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.1641,-2523.1641
94312,2100,184.5703,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6914,-2523.6914
94352,2104,184.9219,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.3398,-2523.3398
94392,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94432,2096,184.2188,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.0430,-2524.0430
94472,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94512,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94552,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94592,2099,184.4824,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.7793,-2523.7793
94632,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
94672,2101,184.6582,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.6035,-2523.6035
94712,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
94752,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
94792,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94832,2096,184.2188,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.0430,-2524.0430
94872,2103,184.8340,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.4277,-2523.4277
94912,2097,184.3066,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.9551,-2523.9551
94952,2096,184.2188,1500,NEUTRAL_MIDDLE,1,1,0,48,-2524.0430,-2524.0430
94992,2102,184.7461,1500,NEUTRAL_MIDDLE,1,1,0,48,-2523.5156,-2523.5156
95032,2097,184.3066,1040,RIGHT_1040_US,1,1,0,48,-2523.9551,-0.4395
95072,2095,184.1309,1040,RIGHT_1040_US,1,1,0,48,-2524.1309,-0.6152
95112,2103,184.8340,1040,RIGHT_1040_US,1,1,0,48,-2523.4277,0.0879
95152,2112,185.6250,1040,RIGHT_1040_US,1,1,0,48,-2522.6367,0.8789
95193,2122,186.5039,1040,RIGHT_1040_US,1,1,0,48,-2521.7578,1.7578
95232,2130,187.2070,1040,RIGHT_1040_US,1,1,0,48,-2521.0547,2.4609
95272,2146,188.6133,1040,RIGHT_1040_US,1,1,0,48,-2519.6484,3.8672
95312,2158,189.6680,1040,RIGHT_1040_US,1,1,0,48,-2518.5938,4.9219
95352,2173,190.9863,1040,RIGHT_1040_US,1,1,0,48,-2517.2754,6.2402
95392,2179,191.5137,1040,RIGHT_1040_US,1,1,0,48,-2516.7480,6.7676
95432,2193,192.7441,1040,RIGHT_1040_US,1,1,0,48,-2515.5176,7.9980
95472,2205,193.7988,1040,RIGHT_1040_US,1,1,0,48,-2514.4629,9.0527
95512,2223,195.3809,1040,RIGHT_1040_US,1,1,0,48,-2512.8809,10.6348
95552,2229,195.9082,1040,RIGHT_1040_US,1,1,0,48,-2512.3535,11.1621
95592,2233,196.2598,1040,RIGHT_1040_US,1,1,0,48,-2512.0020,11.5137
95632,2242,197.0508,1040,RIGHT_1040_US,1,1,0,48,-2511.2109,12.3047
95672,2256,198.2812,1040,RIGHT_1040_US,1,1,0,48,-2509.9805,13.5352
95712,2276,200.0391,1040,RIGHT_1040_US,1,1,0,48,-2508.2227,15.2930
95752,2286,200.9180,1040,RIGHT_1040_US,1,1,0,48,-2507.3438,16.1719
95792,2291,201.3574,1040,RIGHT_1040_US,1,1,0,48,-2506.9043,16.6113
95832,2302,202.3242,1040,RIGHT_1040_US,1,1,0,48,-2505.9375,17.5781
95872,2311,203.1152,1040,RIGHT_1040_US,1,1,0,48,-2505.1465,18.3691
95912,2320,203.9062,1040,RIGHT_1040_US,1,1,0,48,-2504.3555,19.1602
95952,2333,205.0488,1040,RIGHT_1040_US,1,1,0,48,-2503.2129,20.3027
95992,2349,206.4551,1040,RIGHT_1040_US,1,1,0,48,-2501.8066,21.7090
96032,2361,207.5098,1040,RIGHT_1040_US,1,1,0,48,-2500.7520,22.7637
96072,2380,209.1797,1040,RIGHT_1040_US,1,1,0,48,-2499.0820,24.4336
96112,2388,209.8828,1040,RIGHT_1040_US,1,1,0,48,-2498.3789,25.1367
96152,2400,210.9375,1040,RIGHT_1040_US,1,1,0,48,-2497.3242,26.1914
96193,2417,212.4316,1040,RIGHT_1040_US,1,1,0,48,-2495.8301,27.6855
96232,2412,211.9922,1040,RIGHT_1040_US,1,1,0,48,-2496.2695,27.2461
96272,2425,213.1348,1040,RIGHT_1040_US,1,1,0,48,-2495.1270,28.3887
96312,2435,214.0137,1040,RIGHT_1040_US,1,1,0,48,-2494.2480,29.2676
96352,2446,214.9805,1040,RIGHT_1040_US,1,1,0,48,-2493.2812,30.2344
96392,2457,215.9473,1040,RIGHT_1040_US,1,1,0,48,-2492.3145,31.2012
96432,2479,217.8809,1040,RIGHT_1040_US,1,1,0,48,-2490.3809,33.1348
96472,2496,219.3750,1040,RIGHT_1040_US,1,1,0,48,-2488.8867,34.6289
96512,2491,218.9355,1040,RIGHT_1040_US,1,1,0,48,-2489.3262,34.1895
96552,2519,221.3965,1040,RIGHT_1040_US,1,1,0,48,-2486.8652,36.6504
96592,2531,222.4512,1040,RIGHT_1040_US,1,1,0,48,-2485.8105,37.7051
96632,2527,222.0996,1040,RIGHT_1040_US,1,1,0,48,-2486.1621,37.3535
96672,2548,223.9453,1040,RIGHT_1040_US,1,1,0,48,-2484.3164,39.1992
96712,2546,223.7695,1040,RIGHT_1040_US,1,1,0,48,-2484.4922,39.0234
96752,2565,225.4395,1040,RIGHT_1040_US,1,1,0,48,-2482.8223,40.6934
96792,2585,227.1973,1040,RIGHT_1040_US,1,1,0,48,-2481.0645,42.4512
96832,2585,227.1973,1040,RIGHT_1040_US,1,1,0,48,-2481.0645,42.4512
96872,2604,228.8672,1040,RIGHT_1040_US,1,1,0,48,-2479.3945,44.1211
96912,2621,230.3613,1040,RIGHT_1040_US,1,1,0,48,-2477.9004,45.6152
96952,2634,231.5039,1040,RIGHT_1040_US,1,1,0,48,-2476.7578,46.7578
96992,2645,232.4707,1040,RIGHT_1040_US,1,1,0,48,-2475.7910,47.7246
97032,2643,232.2949,1040,RIGHT_1040_US,1,1,0,48,-2475.9668,47.5488
97072,2667,234.4043,1040,RIGHT_1040_US,1,1,0,48,-2473.8574,49.6582
97112,2677,235.2832,1040,RIGHT_1040_US,1,1,0,48,-2472.9785,50.5371
97152,2683,235.8105,1040,RIGHT_1040_US,1,1,0,48,-2472.4512,51.0645
97192,2678,235.3711,1040,RIGHT_1040_US,1,1,0,48,-2472.8906,50.6250
97232,2693,236.6895,1040,RIGHT_1040_US,1,1,0,48,-2471.5723,51.9434
97272,2718,238.8867,1040,RIGHT_1040_US,1,1,0,48,-2469.3750,54.1406
97312,2710,238.1836,1040,RIGHT_1040_US,1,1,0,48,-2470.0781,53.4375
97352,2720,239.0625,1040,RIGHT_1040_US,1,1,0,48,-2469.1992,54.3164
97392,2730,239.9414,1040,RIGHT_1040_US,1,1,0,48,-2468.3203,55.1953
97432,2763,242.8418,1040,RIGHT_1040_US,1,1,0,48,-2465.4199,58.0957
97472,2759,242.4902,1040,RIGHT_1040_US,1,1,0,48,-2465.7715,57.7441
97512,2773,243.7207,1040,RIGHT_1040_US,1,1,0,48,-2464.5410,58.9746
97553,2772,243.6328,1040,RIGHT_1040_US,1,1,0,48,-2464.6289,58.8867
97592,2782,244.5117,1040,RIGHT_1040_US,1,1,0,48,-2463.7500,59.7656
97632,2803,246.3574,1040,RIGHT_1040_US,1,1,0,48,-2461.9043,61.6113
97672,2806,246.6211,1040,RIGHT_1040_US,1,1,0,48,-2461.6406,61.8750
97712,2822,248.0273,1040,RIGHT_1040_US,1,1,0,48,-2460.2344,63.2812
97752,2824,248.2031,1040,RIGHT_1040_US,1,1,0,48,-2460.0586,63.4570
97792,2834,249.0820,1040,RIGHT_1040_US,1,1,0,48,-2459.1797,64.3359
97832,2847,250.2246,1040,RIGHT_1040_US,1,1,0,48,-2458.0371,65.4785
97872,2882,253.3008,1040,RIGHT_1040_US,1,1,0,48,-2454.9609,68.5547
97912,2885,253.5645,1040,RIGHT_1040_US,1,1,0,48,-2454.6973,68.8184
97952,2901,254.9707,1040,RIGHT_1040_US,1,1,0,48,-2453.2910,70.2246
97992,2904,255.2344,1040,RIGHT_1040_US,1,1,0,48,-2453.0273,70.4883
98032,2904,255.2344,1040,RIGHT_1040_US,1,1,0,48,-2453.0273,70.4883
98072,2917,256.3770,1040,RIGHT_1040_US,1,1,0,48,-2451.8848,71.6309
98112,2929,257.4316,1040,RIGHT_1040_US,1,1,0,48,-2450.8301,72.6855
98152,2939,258.3105,1040,RIGHT_1040_US,1,1,0,48,-2449.9512,73.5645
98192,2952,259.4531,1040,RIGHT_1040_US,1,1,0,48,-2448.8086,74.7070
98232,2971,261.1230,1040,RIGHT_1040_US,1,1,0,48,-2447.1387,76.3770
98272,2983,262.1777,1040,RIGHT_1040_US,1,1,0,48,-2446.0840,77.4316
98312,2990,262.7930,1040,RIGHT_1040_US,1,1,0,48,-2445.4688,78.0469
98352,2990,262.7930,1040,RIGHT_1040_US,1,1,0,48,-2445.4688,78.0469
98392,2998,263.4961,1040,RIGHT_1040_US,1,1,0,48,-2444.7656,78.7500
98432,3014,264.9023,1040,RIGHT_1040_US,1,1,0,48,-2443.3594,80.1562
98472,3031,266.3965,1040,RIGHT_1040_US,1,1,0,48,-2441.8652,81.6504
98512,3032,266.4844,1040,RIGHT_1040_US,1,1,0,48,-2441.7773,81.7383
98552,3050,268.0664,1040,RIGHT_1040_US,1,1,0,48,-2440.1953,83.3203
98592,3076,270.3516,1040,RIGHT_1040_US,1,1,0,48,-2437.9102,85.6055
98632,3086,271.2305,1040,RIGHT_1040_US,1,1,0,48,-2437.0312,86.4844
98672,3094,271.9336,1040,RIGHT_1040_US,1,1,0,48,-2436.3281,87.1875
98712,3091,271.6699,1040,RIGHT_1040_US,1,1,0,48,-2436.5918,86.9238
98752,3115,273.7793,1040,RIGHT_1040_US,1,1,0,48,-2434.4824,89.0332
98792,3110,273.3398,1040,RIGHT_1040_US,1,1,0,48,-2434.9219,88.5938
98832,3125,274.6582,1040,RIGHT_1040_US,1,1,0,48,-2433.6035,89.9121
98872,3155,277.2949,1040,RIGHT_1040_US,1,1,0,48,-2430.9668,92.5488
98912,3146,276.5039,1040,RIGHT_1040_US,1,1,0,48,-2431.7578,91.7578
98952,3156,277.3828,1040,RIGHT_1040_US,1,1,0,48,-2430.8789,92.6367
98992,3174,278.9648,1040,RIGHT_1040_US,1,1,0,48,-2429.2969,94.2188
99032,3182,279.6680,1040,RIGHT_1040_US,1,1,0,48,-2428.5938,94.9219
99072,3197,280.9863,1040,RIGHT_1040_US,1,1,0,48,-2427.2754,96.2402
99112,3204,281.6016,1040,RIGHT_1040_US,1,1,0,48,-2426.6602,96.8555
99152,3241,284.8535,1040,RIGHT_1040_US,1,1,0,48,-2423.4082,100.1074
99192,3229,283.7988,1040,RIGHT_1040_US,1,1,0,48,-2424.4629,99.0527
99232,3247,285.3809,1040,RIGHT_1040_US,1,1,0,48,-2422.8809,100.6348
99272,3267,287.1387,1040,RIGHT_1040_US,1,1,0,48,-2421.1230,102.3926
99312,3273,287.6660,1040,RIGHT_1040_US,1,1,0,48,-2420.5957,102.9199
99352,3283,288.5449,1040,RIGHT_1040_US,1,1,0,48,-2419.7168,103.7988
99392,3318,291.6211,1040,RIGHT_1040_US,1,1,0,48,-2416.6406,106.8750
99432,4095,359.9121,1040,RIGHT_1040_US,1,0,1,56,-2416.6406,106.8750
99472,3342,293.7305,1040,RIGHT_1040_US,1,1,0,48,-2414.5312,108.9844
99512,3332,292.8516,1040,RIGHT_1040_US,1,1,0,48,-2415.4102,108.1055
99552,3367,295.9277,1040,RIGHT_1040_US,1,1,0,48,-2412.3340,111.1816
99592,3366,295.8398,1040,RIGHT_1040_US,1,1,0,48,-2412.4219,111.0938
99632,3366,295.8398,1040,RIGHT_1040_US,1,1,0,48,-2412.4219,111.0938
99672,3385,297.5098,1040,RIGHT_1040_US,1,1,0,48,-2410.7520,112.7637
99712,3419,300.4980,1040,RIGHT_1040_US,1,1,0,48,-2407.7637,115.7520
99752,3419,300.4980,1040,RIGHT_1040_US,1,1,0,48,-2407.7637,115.7520
99792,3427,301.2012,1040,RIGHT_1040_US,1,1,0,48,-2407.0605,116.4551
99832,3463,304.3652,1040,RIGHT_1040_US,1,1,0,48,-2403.8965,119.6191
99872,3476,305.5078,1040,RIGHT_1040_US,1,1,0,48,-2402.7539,120.7617
99912,3469,304.8926,1040,RIGHT_1040_US,1,1,0,48,-2403.3691,120.1465
99953,3483,306.1230,1040,RIGHT_1040_US,1,1,0,48,-2402.1387,121.3770
99992,3512,308.6719,1040,RIGHT_1040_US,1,1,0,48,-2399.5898,123.9258
100032,3511,308.5840,1040,RIGHT_1040_US,1,1,0,48,-2399.6777,123.8379
100072,3546,311.6602,1040,RIGHT_1040_US,1,1,0,48,-2396.6016,126.9141
100112,3554,312.3633,1040,RIGHT_1040_US,1,1,0,48,-2395.8984,127.6172
100152,3567,313.5059,1040,RIGHT_1040_US,1,1,0,48,-2394.7559,128.7598
100192,3579,314.5605,1040,RIGHT_1040_US,1,1,0,48,-2393.7012,129.8145
100232,3595,315.9668,1040,RIGHT_1040_US,1,1,0,48,-2392.2949,131.2207
100272,3597,316.1426,1040,RIGHT_1040_US,1,1,0,48,-2392.1191,131.3965
100312,3622,318.3398,1040,RIGHT_1040_US,1,1,0,48,-2389.9219,133.5938
100352,3625,318.6035,1040,RIGHT_1040_US,1,1,0,48,-2389.6582,133.8574
100392,3644,320.2734,1040,RIGHT_1040_US,1,1,0,48,-2387.9883,135.5273
100432,3664,322.0312,1040,RIGHT_1040_US,1,1,0,48,-2386.2305,137.2852
100472,3678,323.2617,1040,RIGHT_1040_US,1,1,0,48,-2385.0000,138.5156
100512,3701,325.2832,1040,RIGHT_1040_US,1,1,0,48,-2382.9785,140.5371
100552,3714,326.4258,1040,RIGHT_1040_US,1,1,0,48,-2381.8359,141.6797
100592,3730,327.8320,1040,RIGHT_1040_US,1,1,0,48,-2380.4297,143.0859
100632,3731,327.9199,1040,RIGHT_1040_US,1,1,0,48,-2380.3418,143.1738
100672,3746,329.2383,1040,RIGHT_1040_US,1,1,0,48,-2379.0234,144.4922
100712,3775,331.7871,1040,RIGHT_1040_US,1,1,0,48,-2376.4746,147.0410
100752,3778,332.0508,1040,RIGHT_1040_US,1,1,0,48,-2376.2109,147.3047
100792,3797,333.7207,1040,RIGHT_1040_US,1,1,0,48,-2374.5410,148.9746
100832,3806,334.5117,1040,RIGHT_1040_US,1,1,0,48,-2373.7500,149.7656
100872,3837,337.2363,1040,RIGHT_1040_US,1,1,0,48,-2371.0254,152.4902
100912,3849,338.2910,1040,RIGHT_1040_US,1,1,0,48,-2369.9707,153.5449
